JK,Code,Name,Industry,Market cap.,Amplitude,P/E,Turnover Ratio
,01180,PARADISE ENT,Casinos and Gaming,894358000,0.01162,13.492,0.00007
,01128,WYNN MACAU,Casinos and Gaming,34958000000,0.0208,29.865,0.00171
,01009,INT'L ENT,Casinos and Gaming,1575000000,0.0431,88.462,0.00007
,00959,CENTURY ENT INT,Casinos and Gaming,27958000,0.08571,-0.447,0.00203
,00880,SJM HOLDINGS,Casinos and Gaming,19246000000,0.01454,-9.576,0.00059
,00296,EMPEROR E HOTEL,Casinos and Gaming,516994000,0,-5.241,0.00015
,00200,MELCO INT'L DEV,Casinos and Gaming,8433000000,0.02116,-4.835,0.00182
,00027,GALAXY ENT,Casinos and Gaming,167290000000,0.02056,24.504,0.00188
,06885,JINMA ENERGY,Coal,455108000,0,18.478,0.00019
,03668,YANCOAL AUS,Coal,42980000000,0.0311,4.417,0.002
,02798,PER ENERGY,Coal,1840000000,0.04273,3.305,0.00025
,01898,CHINA COAL,Coal,127416000000,0.03815,5.72,0.00489
,01878,SOUTHGOBI,Coal,935956000,0.09006,131.667,0.00478
,01738,FS ANTHRACITE,Coal,190515000,0.02158,-0.35,0.00014
,01733,E-COMMODITIES,Coal,3885000000,0.0204,1.83,0.00074
,01393,HIDILI INDUSTRY,Coal,520394000,0.00847,-0.631,0.00002
,01303,HUILI RES,Coal,1108000000,0,6,0
,01277,KINETIC DEV,Coal,8346000000,0.03061,3.64,0.00034
,01229,NAN NAN RES,Coal,143890000,0.1005,-2.474,0.00888
,01171,YANKUANG ENERGY,Coal,128201000000,0.04418,6.535,0.01451
,01088,CHINA SHENHUA,Coal,785800000000,0.01985,11.02,0.00659
,00975,MONGOL MINING,Coal,9032000000,0.03797,4.821,0.00121
,00866,CHINA QINFA,Coal,2020000000,0.02531,9.101,0.0011
,00704,HUSCOKE HLDGS,Coal,30199000,0,0.03,0
,00645,ARES ASIA,Coal,46186000,0,-6.923,0
,00639,SHOUGANG RES,Coal,15864000000,0.02735,8.407,0.00134
,00276,MONGOLIA ENERGY,Coal,173076000,0.13636,0.103,0.00469
,00065,GRAND OCEAN AR,Coal,335572000,0.06289,-13.667,0.01723
,00061,GREEN LEADER,Coal,44732000,0.12345,-0.025,0.00125
,09638,FERRETTI,Commercial Vehicles and Vans,8327000000,0.04237,11.56,0.00004
,06163,GEMILANG INTL,Commercial Vehicles and Vans,53540000,0,-2.448,0
,03808,SINOTRUK,Commercial Vehicles and Vans,52569000000,0.05061,8.96,0.00294
,02338,WEICHAI POWER,Commercial Vehicles and Vans,117634000000,0.03314,11.825,0.0086
,02039,CIMC,Commercial Vehicles and Vans,39743000000,0.0437,85.698,0.0005
,01899,XINGDA INT'L,Commercial Vehicles and Vans,2573000000,0.02238,5.194,0.00005
,01766,CRRC,Commercial Vehicles and Vans,133737000000,0.02765,10.356,0.0056
,01596,YICHEN IND,Commercial Vehicles and Vans,3053000000,0.11818,55.738,0.00073
,01122,QINGLING MOTORS,Commercial Vehicles and Vans,1365000000,0.03508,-22.917,0.00025
,01010,SKY BLUE 11,Commercial Vehicles and Vans,146617000,0.08108,-3.143,0.07639
,00716,SINGAMAS CONT,Commercial Vehicles and Vans,2239000000,0.04301,14.688,0.00447
,00489,DONGFENG GROUP,Commercial Vehicles and Vans,20301000000,0.06563,-4.607,0.02179
,00476,EV DYNAMICS,Commercial Vehicles and Vans,90013000,0.0204,-1.115,0.00016
,00317,COMEC,Commercial Vehicles and Vans,24340000000,0.06097,453.158,0.00624
,00103,SHOUGANG CENT,Commercial Vehicles and Vans,487637000,0.032,7.781,0.00005
,08313,ZACD,Comprehensive Enterprise,56000000,0,5.6,0
,08095,BEIDA JADE BIRD,Comprehensive Enterprise,446767000,0.03278,2.077,0.00162
,08029,IMPERIUM FIN GP,Comprehensive Enterprise,186721000,0.03614,-1.6,0.00009
,03686,CLIFFORDML,Comprehensive Enterprise,457088000,0,4.839,0.00002
,02327,MEILLEUREHEALTH,Comprehensive Enterprise,757345000,0.02702,18.5,0.00001
,01468,KINGKEY FIN INT,Comprehensive Enterprise,1676000000,0.05464,-1.441,0.08768
,01222,WANG ON GROUP,Comprehensive Enterprise,410834000,0.07142,29,0.00029
,00882,TIANJIN DEV,Comprehensive Enterprise,1942000000,0.01666,3.052,0.00012
,00764,ETERNITY INV,Comprehensive Enterprise,294110000,0.0119,-1.069,0
,00659,NWS HOLDINGS,Comprehensive Enterprise,27543000000,0.02571,13.59,0.00134
,00656,FOSUN INTL,Comprehensive Enterprise,35870000000,0.02008,23.602,0.00053
,00620,DTXS SILK ROAD,Comprehensive Enterprise,146856000,0,-0.486,0
,00488,LAI SUN DEV,Comprehensive Enterprise,915597000,0.04918,-0.309,0
,00363,SHANGHAI IND H,Comprehensive Enterprise,12829000000,0.01349,3.747,0.00069
,00267,CITIC,Comprehensive Enterprise,217886000000,0.0249,3.428,0.00086
,00242,SHUN TAK HOLD,Comprehensive Enterprise,2263000000,0.01333,-3.348,0.00057
,00202,EVERCHINA INT'L,Comprehensive Enterprise,860736000,0.01739,-4.37,0.00003
,00191,LAI SUN INT'L,Comprehensive Enterprise,538858000,0.04285,-0.324,0
,00132,HING YIP HLDGS,Comprehensive Enterprise,238014000,0.08783,8.688,0.00002
,00087,SWIRE PACIFIC B,Comprehensive Enterprise,30574000000,0.02524,2.588,0.00066
,00079,CENTURY LEGEND,Comprehensive Enterprise,46955000,0,-1.636,0
,00070,RICH GOLDMAN,Comprehensive Enterprise,95002000,0,-8.167,0
,00025,CHEVALIER INT'L,Comprehensive Enterprise,1328000000,0,5.677,0
,00019,SWIRE PACIFIC A,Comprehensive Enterprise,56772000000,0.01595,3.332,0.00388
,00001,CKH HOLDINGS,Comprehensive Enterprise,139988000000,0.02013,5.957,0.00211
,80992,LENOVO GROUP–R,Computer and Peripheral Equipment,138188000000,0.03208,19.273,0.00006
,08379,PRIME INTEL,Computer and Peripheral Equipment,84800000,0.04716,-3.533,0.00026
,08159,CU VENTURE INV,Computer and Peripheral Equipment,63360000,0,-1.023,0
,08066,PHOENITRON HOLD,Computer and Peripheral Equipment,26793000,0,6.375,0.00004
,08051,CIRCUTECH,Computer and Peripheral Equipment,70301000,0.00333,11.952,0.00003
,03991,CHANGHONG JH,Computer and Peripheral Equipment,654593000,0,1.815,0
,03638,HUABANG TECH,Computer and Peripheral Equipment,606135000,0.01587,-4.741,0.00008
,03396,LEGENDHOLDING,Computer and Peripheral Equipment,14632000000,0.03875,-3.423,0.00213
,03336,JU TENG INTL,Computer and Peripheral Equipment,1380000000,0.02678,-5.99,0.00004
,02436,LX TECHNOLOGY,Computer and Peripheral Equipment,1730000000,0,-11.951,0
,02363,TONGDA HONG TAI,Computer and Peripheral Equipment,64330000,0,-1.703,0
,02086,LEADWAY TECH,Computer and Peripheral Equipment,159782000,0,-8.333,0
,02028,JOLIMARK,Computer and Peripheral Equipment,52708000,0,-0.601,0
,01523,PLOVER BAY TECH,Computer and Peripheral Equipment,3567000000,0.06031,16.281,0.00094
,01263,PC PARTNER,Computer and Peripheral Equipment,1951000000,0.03591,32.038,0.00451
,01079,PINE TECH,Computer and Peripheral Equipment,58375000,0.02222,-0.564,0.00021
,01050,KARRIE INT'L,Computer and Peripheral Equipment,1415000000,0.05714,3.665,0.00023
,00992,LENOVO GROUP,Computer and Peripheral Equipment,148360000000,0.03986,18.746,0.00538
,00484,FORGAME,Computer and Peripheral Equipment,115913000,0.03448,-5.985,0.00027
,00334,CH DISPLAY OPT,Computer and Peripheral Equipment,444005000,0,30,0
,00328,ALCO HOLDINGS,Computer and Peripheral Equipment,546070000,0.07679,-1.07,0.00385
,08427,SK TARGET,Construction Materials,9947000,0,73,0
,08349,GUIXIN GROUP,Construction Materials,272000000,0,-27.2,0.0001
,06655,HUAXIN CEMENT,Construction Materials,16112000000,0.03276,5.286,0.00082
,06193,TAILAM TECHCON,Construction Materials,80400000,0,-4.102,0
,03323,CNBM,Construction Materials,24208000000,0.02061,5.683,0.00565
,03313,ARTGO HOLDINGS,Construction Materials,276526000,0.01785,-0.632,0.00013
,02450,HUAIBEI GD CO,Construction Materials,211200000,0.08974,5.096,0.00488
,02233,WESTCHINACEMENT,Construction Materials,5618000000,0.04672,12.118,0.00645
,02187,ZHIXIN GP HLDG,Construction Materials,620840000,0.01204,55.333,0.0002
,02163,BROAD HOMES,Construction Materials,877750000,0.0955,-2.036,0.00016
,02128,CHINA LESSO,Construction Materials,10486000000,0.02028,4.014,0.00292
,02009,BBMG,Construction Materials,6086000000,0.03448,190,0.00392
,01937,JIACHEN HOLDING,Construction Materials,161000000,0.28717,23,0.00085
,01894,HANG YICK HLDGS,Construction Materials,47898000,0.0566,-2.167,0.00254
,01847,GHPC,Construction Materials,205285000,0.02222,-5.476,0.00006
,01653,MOS HOUSE,Construction Materials,102282000,0,72,0
,01592,ANCHORSTONE,Construction Materials,75117000,0.0606,-1.842,0
,01489,GC CONSTRUCTION,Construction Materials,445000000,0.32031,9.082,0.00723
,01323,HUASHENG INTL,Construction Materials,101258000,0.04444,-1.861,0.00055
,01315,GREEN ECONOMY,Construction Materials,88306000,0.01408,-1.036,0.00024
,01313,CR BLDG MAT TEC,Construction Materials,9846000000,0.11805,13.824,0.00433
,01118,GOLIK HOLDINGS,Construction Materials,456630000,0,3.285,0
,01102,ENVIRO ENERGY,Construction Materials,156893000,0.01904,-4.36,0.00003
,00914,CONCH CEMENT,Construction Materials,99627000000,0.04017,8.446,0.00975
,00743,ASIA CEMENT CH,Construction Materials,4481000000,0.01398,38.133,0.00082
,00701,CNT GROUP,Construction Materials,590143000,0.01587,-8.611,0.00032
,00695,DONGWU CEMENT,Construction Materials,866640000,0,-23.788,0
,00691,SHANSHUI CEMENT,Construction Materials,2656000000,0.06153,-2.723,0
,00380,CHINA PIPE,Construction Materials,133227000,0.04761,2.273,0.00027
,00366,LUKS GROUP (VN),Construction Materials,442250000,0,-4.513,0
,00058,SUNWAY INT'L,Construction Materials,12752000,0,-0.283,0
,09918,WISE ALLY INTL,Consumer Electronics,61000000,0,50.833,0.00015
,08419,AV PROMOTIONS,Consumer Electronics,28000000,0,-2.258,0
,08005,YUXING INFOTECH,Consumer Electronics,335840000,0.04347,-2.935,0.00001
,06969,SMOORE INTL,Consumer Electronics,57510000000,0.03329,31.655,0.0014
,03882,SKYLIGHT HLDG,Consumer Electronics,524465000,0.125,-6.42,0.00566
,02358,JIU RONG HOLD,Consumer Electronics,87552000,0.16666,-0.229,0
,01747,HOME CONTROL,Consumer Electronics,174794000,0,-13.8,0
,01143,CN ENGY STORAGE,Consumer Electronics,472036000,0.03493,91.2,0.00265
,01123,CHINA-HK PHOTO,Consumer Electronics,183724000,0,4.559,0
,01070,TCL ELECTRONICS,Consumer Electronics,17016000000,0.07951,22.881,0.00579
,00927,FUJIKON IND,Consumer Electronics,315120000,0,12.759,0
,00912,SUGA INT'L,Consumer Electronics,327509000,0,5.476,0
,00751,SKYWORTH GROUP,Consumer Electronics,7345000000,0.01607,6.223,0.00197
,00482,SANDMARTIN INTL,Consumer Electronics,156261000,0,-1.233,0
,00370,CHINA BEST,Consumer Electronics,190327000,0,-0.569,0
,00259,YEEBO (INT'L H),Consumer Electronics,2964000000,0.00641,4.821,0.00008
,00186,NIMBLE HOLDINGS,Consumer Electronics,988602000,0,-11.25,0
,00176,SUPERACTIVE GP,Consumer Electronics,44717000,0,-0.186,0
,00040,GOLD PEAK,Consumer Electronics,457738000,0.02,12.5,0.00008
,02638,HK Electric Investments and HK Electric Investments,Conventional electricity,43297000000,0.01012,13.725,0.00029
,02380,CHINA POWER,Conventional electricity,48120000000,0.03084,16.414,0.00398
,01713,SICHUAN EN INV,Conventional electricity,2256000000,0,6.034,0.00008
,01671,TIANBAO ENERGY,Conventional electricity,74363000,0,232.5,0
,01608,VPOWER GROUP,Conventional electricity,1938000000,0.05357,-0.679,0.00001
,01071,HUADIAN POWER,Conventional electricity,47967000000,0.0414,9.456,0.0074
,01038,CKI HOLDINGS,Conventional electricity,107335000000,0.02985,13.371,0.00113
,00991,DATANG POWER,Conventional electricity,30721000000,0.02366,-127.692,0.0027
,00902,HUANENG POWER,Conventional electricity,86967000000,0.023,9.438,0.00612
,00836,CHINA RES POWER,Conventional electricity,115210000000,0.02489,10.472,0.00214
,00006,POWER ASSETS,Conventional electricity,88015000000,0.02137,14.661,0.00284
,00002,CLP HOLDINGS,Conventional electricity,160050000000,0.02391,24.051,0.00271
,03939,WANGUO MINING,Copper,6003000000,0.02978,16.219,0.00078
,02336,SHUOAO INTL,Copper,214277000,0,-19.667,0
,02099,CHINAGOLDINTL,Copper,20812000000,0.03186,-104.374,0.00273
,01258,CHINFMINING,Copper,27236000000,0.04661,12.554,0.00368
,01208,MMG,Copper,38813000000,0.02857,533.333,0.00468
,00976,CHIHO ENV,Copper,818628000,0.08653,-85,0.00065
,00661,CDAYENONFER,Copper,1324000000,0.1,-24.667,0.00027
,00505,XINGYE ALLOY,Copper,944536000,0,4.565,0
,00358,JIANGXI COPPER,Copper,55127000000,0.03817,7.405,0.00593
,08621,METROPOLIS CAP,Crediting,27840000,0.0625,-4.143,0.00022
,08525,BAIYING HOLDING,Crediting,124200000,0,-6.97,0
,08239,CAPITAL FIN,Crediting,51613000,0,-5.851,0
,08163,NOIZ GROUP,Crediting,38077000,0,-1.5,0.00043
,08063,GLOBAL M HLDG,Crediting,20943000,0.09302,-0.612,0.00005
,08057,MADISON HLDG,Crediting,76022000,0,-30.5,0
,08019,HAO WEN HLDGS,Crediting,64093000,0,-6.207,0
,08001,ORIENTSEC INT,Crediting,23266000,0,-0.177,0.00048
,06866,ZUOLI M-FIN,Crediting,377600000,0,3.678,0.00012
,06623,LUFAX,Crediting,10255000000,0.02197,10.481,0.00006
,06069,SY HOLDINGS,Crediting,4516000000,0.02649,15.233,0.00141
,03963,RONGZHONG FIN,Crediting,212509000,0,-1.706,0
,03903,HANHUA FIN,Crediting,1472000000,0,40,0
,03848,HAOSEN FINTECH,Crediting,467806000,0.08273,18.344,0.00014
,03660,QFIN-S,Crediting,23288000000,0,4.925,0
,03623,C SUCCESS FIN,Crediting,452893000,0,-12.239,0
,03360,FE HORIZON,Crediting,22592000000,0.02071,3.306,0.00082
,03329,BOCOM INTL,Crediting,820318000,0,-0.559,0
,02858,YIXIN,Crediting,4436000000,0.02941,7.234,0.0007
,02666,UNI MEDICAL,Crediting,8115000000,0.01869,3.639,0.00252
,02483,K CASH,Crediting,870000000,0.04166,16.893,0.00007
,02051,51 CREDIT CARD,Crediting,323280000,0.06302,26.444,0.00103
,02003,VCREDIT,Crediting,1140000000,0.06986,2.278,0.00001
,01915,TAIHE M-FIN,Crediting,342000000,0.07272,-38,0.00677
,01905,HAITONG UT,Crediting,6012000000,0.02777,3.706,0.00053
,01669,GIC GROUP,Crediting,216000000,0,4.286,0
,01606,CDB LEASING,Crediting,27181000000,0.13777,5.939,0.01405
,01601,ZGC TEC LEASING,Crediting,986667000,0,3.442,0
