JK,Code,Name,Market type,Industry,Market cap.
,003960,SJDR,KOSPI,Food & Beverages,564531167200
,003920,NamyangDairy,KOSPI,Food & Beverages,369360000000
,001790,TS,KOSPI,Food & Beverages,305416854900
,101530,Haitai Confectionery,KOSPI,Food & Beverages,271077612820
,001130,DaehanFlrMill,KOSPI,Food & Beverages,243529000000
,011150,CJSEAFOOD,KOSPI,Food & Beverages,227082485360
,097955,CJ CheilJedang(1P),KOSPI,Food & Beverages,212256536700
,136490,SUNJIN,KOSPI,Food & Beverages,194754956760
,033920,Muhak,KOSPI,Food & Beverages,184395000000
,008040,SAJODONGAONE,KOSPI,Food & Beverages,170926110600
,248170,SEMPIO FOODS,KOSPI,Food & Beverages,166742439000
,264900,CROWN,KOSPI,Food & Beverages,138138065500
,006090,OYANG,KOSPI,Food & Beverages,118538056620
,036580,FARMSCO,KOSPI,Food & Beverages,113305704155
,002600,CHOHEUNG,KOSPI,Food & Beverages,109740000000
,014710,SAJOSEAFOOD,KOSPI,Food & Beverages,104860926870
,027740,MANIKER,KOSPI,Food & Beverages,81103838156
,002140,KorInd,KOSPI,Food & Beverages,81053131250
,003925,NamyangDairy(1P),KOSPI,Food & Beverages,76600000000
,004410,SeoulFoodInd,KOSPI,Food & Beverages,72702578446
,003680,HansungEnt,KOSPI,Food & Beverages,71906183700
,000890,BohaeBrew,KOSPI,Food & Beverages,69560064500
,006980,WOOSUNG,KOSPI,Food & Beverages,59637000000
,005305,LotteChilsung(1P),KOSPI,Food & Beverages,54271700000
,023150,MHETHANOL,KOSPI,Food & Beverages,45894431720
,001685,Daesang(1P),KOSPI,Food & Beverages,31926195900
,001795,TS(1P),KOSPI,Food & Beverages,19707590400
,000087,HITEJINRO(2PB),KOSPI,Food & Beverages,18635975620
,145995,SYC(1P),KOSPI,Food & Beverages,11731219000
,26490K,CROWN(1P),KOSPI,Food & Beverages,9066123200
,011155,CJSEAFOOD(1P),KOSPI,Food & Beverages,4980000000
,004415,SeoulFoodInd(1P),KOSPI,Food & Beverages,3859507500
,092040,Amicogen,KOSDAQ,Food Beverage n Tobacco,404384850450
,136480,HARIM,KOSDAQ,Food Beverage n Tobacco,374389199550
,267980,Maeil Dairies,KOSDAQ,Food Beverage n Tobacco,352963710000
,035810,EasyHoldings,KOSDAQ,Food Beverage n Tobacco,214004100825
,005860,HanilFeed,KOSDAQ,Food Beverage n Tobacco,210809714750
,027710,FarmStory,KOSDAQ,Food Beverage n Tobacco,189742469800
,016790,CANARIABIO,KOSDAQ,Food Beverage n Tobacco,187340898626
,103840,WOOYANG,KOSDAQ,Food Beverage n Tobacco,180030708000
,194700,NOVAREX,KOSDAQ,Food Beverage n Tobacco,177233313600
,023900,Pungguk Ethanol,KOSDAQ,Food Beverage n Tobacco,165438000000
,260970,S&D,KOSDAQ,Food Beverage n Tobacco,162862050200
,353810,EASYBIO,KOSDAQ,Food Beverage n Tobacco,157623829200
,357230,H.PIO,KOSDAQ,Food Beverage n Tobacco,150049021155
,082850,WOOREE BIO,KOSDAQ,Food Beverage n Tobacco,143372270880
,043650,KSDB,KOSDAQ,Food Beverage n Tobacco,126972541440
,403490,WDG Farm,KOSDAQ,Food Beverage n Tobacco,117326344080
,005990,MAEIL HOLDINGS,KOSDAQ,Food Beverage n Tobacco,115645302720
,189980,Hyungkuk F&B,KOSDAQ,Food Beverage n Tobacco,112987983005
,009780,MSC,KOSDAQ,Food Beverage n Tobacco,111056000000
,218150,MILAE BIORESOURCES,KOSDAQ,Food Beverage n Tobacco,110041172780
,073560,WOORISON F&G,KOSDAQ,Food Beverage n Tobacco,107733772508
,018120,JrDistiller,KOSDAQ,Food Beverage n Tobacco,103157049600
,208140,JUNGDAWN,KOSDAQ,Food Beverage n Tobacco,97889316770
,270870,Newtree,KOSDAQ,Food Beverage n Tobacco,91082217600
,004650,Changhae Ethanol,KOSDAQ,Food Beverage n Tobacco,86486227850
,276730,Jeju Beer Company,KOSDAQ,Food Beverage n Tobacco,86033587679
,222040,COSMAX NBT,KOSDAQ,Food Beverage n Tobacco,81480600000
,239610,HLSCIENCE,KOSDAQ,Food Beverage n Tobacco,80342513500
,277410,INSAN,KOSDAQ,Food Beverage n Tobacco,71420341118
,088910,DONGWOO FARM TO TABLE,KOSDAQ,Food Beverage n Tobacco,67679221680
,005670,FOODWELL,KOSDAQ,Food Beverage n Tobacco,66900000000
,195500,Maniker F&G,KOSDAQ,Food Beverage n Tobacco,66419760000
,311390,Neo Cremar,KOSDAQ,Food Beverage n Tobacco,65655299060
,003310,Daejoo,KOSDAQ,Food Beverage n Tobacco,59636109750
,066360,Cherrybro,KOSDAQ,Food Beverage n Tobacco,59172786510
,222980,Mcnulty,KOSDAQ,Food Beverage n Tobacco,51296395950
,377220,From Bio,KOSDAQ,Food Beverage n Tobacco,50561660000
,318010,Pharmsville,KOSDAQ,Food Beverage n Tobacco,49796242640
,025880,KC FEED,KOSDAQ,Food Beverage n Tobacco,46219347370
,368970,OSP,KOSDAQ,Food Beverage n Tobacco,42525028000
,353190,Hurum,KOSDAQ,Food Beverage n Tobacco,41741125200
,238200,BIFIDO,KOSDAQ,Food Beverage n Tobacco,41472600000
,002680,Hantop,KOSDAQ,Food Beverage n Tobacco,29246703095
,025980,Ananti,KOSDAQ,Hotels and Restaurants,512278382840
,006730,Seobu T&D,KOSDAQ,Hotels and Restaurants,471631153300
,217620,Didim E&F,KOSDAQ,Hotels and Restaurants,22001687010
,032830,SAMSUNG LIFE,KOSPI,Insurance,16580000000000
,000810,SamsungF&MIns,KOSPI,Insurance,15775820721000
,005830,DB INSURANCE,KOSPI,Insurance,7349040000000
,001450,Hyundai M&F INS,KOSPI,Insurance,2860800000000
,088350,HANWHA LIFE,KOSPI,Insurance,2388457500000
,003690,Korean Re,KOSPI,Insurance,1271676274940
,000400,LotteInsurance,KOSPI,Insurance,1140485976000
,085620,MIRAE ASSET LIFE,KOSPI,Insurance,824895440740
,000815,SamsungF&MIns(1P),KOSPI,Insurance,812364000000
,082640,TONGYANG LIFE,KOSPI,Insurance,806792925000
,000370,Hanwha General Ins,KOSPI,Insurance,544587038475
,000540,HeungkukF&MIns,KOSPI,Insurance,250225102275
,000545,HeungkukF&MIns(1P),KOSPI,Insurance,4769280000
,119860,Connectwave,KOSDAQ,Internet,811347966540
,042000,Cafe24 Corp.,KOSDAQ,Internet,810052003600
,093320,KINX,KOSDAQ,Internet,371856000000
,079940,GABIA,KOSDAQ,Internet,211562740920
,143240,Saramin,KOSDAQ,Internet,208424881400
,337930,BrandXcorp,KOSDAQ,Internet,171502211540
,053280,YES24,KOSDAQ,Internet,116000000000
,239340,ESTaid,KOSDAQ,Internet,64481325260
,080010,eSANG,KOSDAQ,Internet,57300000000
,089230,THE E&M,KOSDAQ,Internet,41471604930
,005490,POSCO Holdings,KOSPI,Iron & Metal Products,32137067400000
,010130,KorZinc,KOSPI,Iron & Metal Products,9927224198500
,004020,HYUNDAI STEEL,KOSPI,Iron & Metal Products,3896616922000
,103140,POONGSAN,KOSPI,Iron & Metal Products,1608593557200
,002710,TCC STEEL,KOSPI,Iron & Metal Products,1449617444100
,006110,SamaAlum,KOSPI,Iron & Metal Products,1263753584400
,100090,SKoceanplant,KOSPI,Iron & Metal Products,852416179200
,001430,SBHC,KOSPI,Iron & Metal Products,744138969250
,016380,KG DONGBU STL,KOSPI,Iron & Metal Products,657058453290
,000670,Youngpoong,KOSPI,Iron & Metal Products,650240120000
,002240,KISWire,KOSPI,Iron & Metal Products,552500000000
,460860,DONGKUK STEEL,KOSPI,Iron & Metal Products,506001773400
,104700,KISCO,KOSPI,Iron & Metal Products,438084000000
,058650,SAH,KOSPI,Iron & Metal Products,431200000000
,306200,SSC,KOSPI,Iron & Metal Products,367584480000
,001940,KISCO Holdings,KOSPI,Iron & Metal Products,321909962000
,084010,Daehan Steel,KOSPI,Iron & Metal Products,301109145420
,004560,HYUNDAI BNG STEEL,KOSPI,Iron & Metal Products,294036814500
,058430,POSCO STEELEON,KOSPI,Iron & Metal Products,292200000000
,001780,ALUKO,KOSPI,Iron & Metal Products,289078079680
,018470,CHOILALUMINUM,KOSPI,Iron & Metal Products,263393979680
,005010,HUSTEEL,KOSPI,Iron & Metal Products,261274548750
,009160,SIMPAC,KOSPI,Iron & Metal Products,253866522080
,092790,NEXTEEL,KOSPI,Iron & Metal Products,251439340000
,008350,NamsunAlum,KOSPI,Iron & Metal Products,232858678360
,460850,DONGKUK CM,KOSPI,Iron & Metal Products,211383497920
,001080,ManhoRope&Wire,KOSPI,Iron & Metal Products,195672500000
,025820,LeekuInd,KOSPI,Iron & Metal Products,176908180000
,139990,AJUSTEEL,KOSPI,Iron & Metal Products,161093831010
,014280,KUMKANG KIND,KOSPI,Iron & Metal Products,150752894980
,000970,KorCastIronPipe,KOSPI,Iron & Metal Products,150483300000
,012800,DAECHANG,KOSPI,Iron & Metal Products,136801888999
,008260,NI STEEL,KOSPI,Iron & Metal Products,127127520065
,008970,DongyangStlPipe,KOSPI,Iron & Metal Products,125067325080
,024090,DCM,KOSPI,Iron & Metal Products,124032000000
,019440,SeAH SPECIAL STEEL,KOSPI,Iron & Metal Products,118523100000
,032560,HwangKum S&T,KOSPI,Iron & Metal Products,110840000000
,007280,KOREA STEEL,KOSPI,Iron & Metal Products,106180041006
,004890,DIC,KOSPI,Iron & Metal Products,104162984250
,071090,HISTEEL,KOSPI,Iron & Metal Products,76525675090
,155660,DSR,KOSPI,Iron & Metal Products,69200000000
,009190,DaiyangMtl,KOSPI,Iron & Metal Products,68008292430
,021050,Seowon,KOSPI,Iron & Metal Products,67603816160
,069460,DAEHOAL,KOSPI,Iron & Metal Products,65721183808
,002220,HanilIron&Stl,KOSPI,Iron & Metal Products,65675751600
,069730,DSRWIRE,KOSPI,Iron & Metal Products,64584000000
,026940,Bookook Steel,KOSPI,Iron & Metal Products,60900000000
,008420,MoonbaeStl,KOSPI,Iron & Metal Products,58947576875
,012160,YOUNGWIRE,KOSPI,Iron & Metal Products,56328566832
,002690,DONG IL STEEL,KOSPI,Iron & Metal Products,35891036480
,133820,FINEBESTEEL,KOSPI,Iron & Metal Products,35758296880
,001770,SHD,KOSPI,Iron & Metal Products,20494991860
,008355,NamsunAlum(1P),KOSPI,Iron & Metal Products,5988460500
,014285,KUMKANG KIND(1P),KOSPI,Iron & Metal Products,5185001250
,078600,DAEJOO,KOSDAQ,IT Components,2260166578000
,033100,CheryongElec,KOSDAQ,IT Components,1124368630000
,025320,Synopex,KOSDAQ,IT Components,865839278880
,272290,INNOX Advanced Materials,KOSDAQ,IT Components,697967283900
,058610,SPG,KOSDAQ,IT Components,579937964000
,091120,EM-Tech,KOSDAQ,IT Components,563673594400
,179900,UTI,KOSDAQ,IT Components,498378987000
,095500,MNtech,KOSDAQ,IT Components,489957984200
,082920,VITCELL,KOSDAQ,IT Components,489411240000
,161580,PHILOPTICS,KOSDAQ,IT Components,488114226400
,091700,PARTRON,KOSDAQ,IT Components,456026976360
,068240,DAWONSYS,KOSDAQ,IT Components,442695869200
,110990,DIT,KOSDAQ,IT Components,431865000000
,049070,INTOPS,KOSDAQ,IT Components,402480000000
,114810,Hansol IONES,KOSDAQ,IT Components,367990519360
,243840,SHINHEUNG SEC,KOSDAQ,IT Components,363503786900
,051370,INTERFLEX,KOSDAQ,IT Components,359243068800
,441270,Fine M-Tec,KOSDAQ,IT Components,343987479300
,060720,KH VATEC,KOSDAQ,IT Components,333615157780
,052020,STCUBE,KOSDAQ,IT Components,312851468300
,126340,VINATECH,KOSDAQ,IT Components,298779293800
,047310,POWER LOGICS,KOSDAQ,IT Components,256275285000
,045970,CoAsia,KOSDAQ,IT Components,249728173240
,042600,SERONICS,KOSDAQ,IT Components,245738293720
,371950,POONGWON,KOSDAQ,IT Components,224081197200
,190510,NAMUGA,KOSDAQ,IT Components,219731827840
,149950,AVATEC,KOSDAQ,IT Components,214290975000
,091580,SANGSIN EDP,KOSDAQ,IT Components,212837271150
,290550,DKT,KOSDAQ,IT Components,204913506500
,054210,Elentec,KOSDAQ,IT Components,202329680000
,192440,Spigen Korea,KOSDAQ,IT Components,187112526300
,125210,AMOGREENTECH,KOSDAQ,IT Components,185753855400
,024810,E.T.I,KOSDAQ,IT Components,181597539712
,080420,Moda-InnoChips,KOSDAQ,IT Components,176982000840
,131400,EV.A.M.,KOSDAQ,IT Components,171618860160
,140670,RS Automation,KOSDAQ,IT Components,165037703600
,079960,DONGYANG E&P,KOSDAQ,IT Components,163881000000
,085670,NEWFLEX,KOSDAQ,IT Components,163820098700
,096630,S Connect,KOSDAQ,IT Components,154468008570
,255440,YAS,KOSDAQ,IT Components,150819900000
,065680,UJU,KOSDAQ,IT Components,142282900000
,092190,SEOUL VIOSYS,KOSDAQ,IT Components,141274619640
,267320,Naintech,KOSDAQ,IT Components,133830478760
,049520,UIL,KOSDAQ,IT Components,133323808320
,357580,Amosense,KOSDAQ,IT Components,129145238640
,300120,LaonPeople,KOSDAQ,IT Components,128706274040
,052420,OSUNG ADVANCED MATERIALS,KOSDAQ,IT Components,126107788820
,332570,WiPAM,KOSDAQ,IT Components,125902482400
,036710,SIMMTECH HOLDINGS,KOSDAQ,IT Components,122325866850
,151910,FutureCore,KOSDAQ,IT Components,121645902080
,257370,PNT Ms,KOSDAQ,IT Components,115169769810
,037950,ELCOMTEC,KOSDAQ,IT Components,105981636345
,093920,SWIT,KOSDAQ,IT Components,105090000000
,052710,Amotech,KOSDAQ,IT Components,104644180440
,094970,JMT,KOSDAQ,IT Components,101494334400
,043260,SUNGHO,KOSDAQ,IT Components,99908829966
,321370,SV,KOSDAQ,IT Components,96944981600
,050110,CammSys,KOSDAQ,IT Components,96635770462
,082210,OPTRONTEC,KOSDAQ,IT Components,93037539435
,066670,DTC,KOSDAQ,IT Components,90095044760
,054040,KCI,KOSDAQ,IT Components,87588530500
,101330,MOBASE,KOSDAQ,IT Components,87148564185
,155650,YMC,KOSDAQ,IT Components,86953008470
,041520,ELC,KOSDAQ,IT Components,85686771900
,368600,ICH,KOSDAQ,IT Components,85060978100
,037330,INZI DISPLAY,KOSDAQ,IT Components,81977598432
,347770,PIMS,KOSDAQ,IT Components,79656791370
,095270,WAVE ELECTRO,KOSDAQ,IT Components,77700818640
,290740,ActRo,KOSDAQ,IT Components,75386932390
,101390,IM,KOSDAQ,IT Components,73786053590
,092300,HYUNWOO,KOSDAQ,IT Components,72170433840
,106080,HYSONIC,KOSDAQ,IT Components,69932846880
,073110,LMS,KOSDAQ,IT Components,67518780450
,066900,DAP,KOSDAQ,IT Components,66300226245
,376290,CU TECH,KOSDAQ,IT Components,64096725000
,148930,HYTC,KOSDAQ,IT Components,62577559950
,033200,MOATECH,KOSDAQ,IT Components,61839063275
,198080,NPD,KOSDAQ,IT Components,59760138375
,056700,SHINWHA,KOSDAQ,IT Components,58415857455
,049630,JAEYOUNG,KOSDAQ,IT Components,57205127268
,033560,BLUECOM,KOSDAQ,IT Components,55660500000
,081580,SUNGWOO ELEC,KOSDAQ,IT Components,53192930490
,049120,FINE DNC,KOSDAQ,IT Components,48956628375
,187270,Shin Hwa Contech,KOSDAQ,IT Components,47219598475
,032960,DongilTech,KOSDAQ,IT Components,47038611400
,193250,Linked,KOSDAQ,IT Components,43249866491
,095910,S-ENERGY,KOSDAQ,IT Components,40179276180
,131760,FINETEK,KOSDAQ,IT Components,39349014198
,208710,BIOLOG DEVICE,KOSDAQ,IT Components,38812207080
,351320,SAT,KOSDAQ,IT Components,38725943474
,083470,EMnI,KOSDAQ,IT Components,37857743646
,121850,KOYJ,KOSDAQ,IT Components,36859466700
,059100,IC,KOSDAQ,IT Components,36768472000
,076610,Haesung Optics,KOSDAQ,IT Components,35812649586
,091340,S&K,KOSDAQ,IT Components,34057828110
,054090,SAMJIN LND,KOSDAQ,IT Components,31473591552
,115530,CNPLUS,KOSDAQ,IT Components,29631868000
,154040,Dasan Solueta,KOSDAQ,IT Components,29097102374
,043200,PARU,KOSDAQ,IT Components,26671152970
,191410,RYUK-IL C&S,KOSDAQ,IT Components,25852489330
,067770,SEJINTS,KOSDAQ,IT Components,24602017490
,027040,SET,KOSDAQ,IT Components,23381852592
,069330,U.I.DISPLAY,KOSDAQ,IT Components,21229872136
,065690,PAKERS,KOSDAQ,IT Components,16058385333
,042700,HANMISemi,KOSPI,Machinery,17449154756600
,034020,Doosan Enerbility,KOSPI,Machinery,12593432130360
,454910,Doosan Robotics,KOSPI,Machinery,5678230248000
,241560,Doosan Bobcat,KOSPI,Machinery,5413454964000
,079550,LIG Nex1,KOSPI,Machinery,3872000000000
,277810,Rainbow Robotics,KOSDAQ,Machinery,3181576712000
,018880,Hanon Systems,KOSPI,Machinery,2492846000000
,112610,CSWIND,KOSPI,Machinery,2072724457450
,137400,P&T,KOSDAQ,Machinery,1819295840000
,017800,HyundaiElev,KOSPI,Machinery,1725928797750
,042670,HD Hyundai Infracore,KOSPI,Machinery,1586847451350
,082740,Hanwha Engine,KOSPI,Machinery,1287589401060
,267270,HD HYUNDAI CE,KOSPI,Machinery,1061091504800
,056190,SFA,KOSDAQ,Machinery,989286338000
,098460,Koh Young,KOSDAQ,Machinery,859557532600
,222080,CIS,KOSDAQ,Machinery,835858249200
,136510,Smart Solutions,KOSDAQ,Machinery,666441355600
,372170,"YSFC Co.,Ltd",KOSDAQ,Machinery,644707078400
,297890,HB SOLUTION,KOSDAQ,Machinery,620009416640
,455900,ANGEL,KOSDAQ,Machinery,583617128050
,079370,ZEUS,KOSDAQ,Machinery,572883805300
,017960,HankukCarbon,KOSPI,Machinery,541924238880
,378340,Philenergy,KOSDAQ,Machinery,497188738800
,299030,HANA TECHNOLOGY,KOSDAQ,Machinery,483107934400
,071970,STX Heavy Industries,KOSPI,Machinery,467121664840
,089970,VM,KOSDAQ,Machinery,436972049250
,082270,GemVax,KOSDAQ,Machinery,421138652220
,077970,STXEngine,KOSPI,Machinery,363080505120
,054950,JVM,KOSDAQ,Machinery,359069792400
,007460,Aprogen,KOSPI,Machinery,358387784432
,319400,HYUNDAI MOVEX,KOSDAQ,Machinery,354886794945
,348340,NEUROMEKA,KOSDAQ,Machinery,336486856500
,083650,BHI,KOSDAQ,Machinery,328010375000
,323280,TAESUNG,KOSDAQ,Machinery,317078564400
,108230,TOPTEC,KOSDAQ,Machinery,313691771250
,083930,AVACO,KOSDAQ,Machinery,304221079200
,056080,Yujin Robot,KOSDAQ,Machinery,301972823600
,412540,JEIL M&S,KOSDAQ,Machinery,294795516150
,144960,NPP,KOSDAQ,Machinery,290119023360
,078150,HB Technology,KOSDAQ,Machinery,288810078340
,417010,NanoTIM,KOSDAQ,Machinery,287580702240
,090360,Robostar,KOSDAQ,Machinery,284700000000
,117730,T-ROBOTICS,KOSDAQ,Machinery,282539030400
,000490,DAEDONG CORP.,KOSPI,Machinery,277946141920
,079810,DE&T,KOSDAQ,Machinery,273809208420
,053080,K-ENSOL,KOSDAQ,Machinery,265196062800
,004380,SAMICKTHK,KOSPI,Machinery,262920000000
,322310,AUROSTECH,KOSDAQ,Machinery,243530092000
,282880,COWIN,KOSDAQ,Machinery,237877579450
,388720,YUIL,KOSDAQ,Machinery,237746703600
,382840,Onejoon,KOSDAQ,Machinery,230600873100
,217820,WONIK PNE,KOSDAQ,Machinery,228968247175
,100840,SNTEnergy,KOSPI,Machinery,227488613000
,297090,CS BEARING,KOSDAQ,Machinery,217887300000
,074610,ENPLUS,KOSPI,Machinery,215125989040
,104460,DYPNF,KOSDAQ,Machinery,213843955000
,049950,meerecompany,KOSDAQ,Machinery,212511004400
,036890,JINSUNG,KOSDAQ,Machinery,204813461480
,002900,TYM,KOSPI,Machinery,201828282880
,290670,DAE BO MAGNETIC,KOSDAQ,Machinery,197227266000
,036560,YPPC,KOSDAQ,Machinery,184275000000
,090710,Hyulim ROBOT,KOSDAQ,Machinery,174153963240
,073010,KSP,KOSDAQ,Machinery,173023331250
,451220,IMT,KOSDAQ,Machinery,166548022650
,432470,KNS,KOSDAQ,Machinery,166117747400
,277880,TSI,KOSDAQ,Machinery,162697914240
,010820,FIRSTEC,KOSPI,Machinery,161191255090
,014940,OPCO,KOSDAQ,Machinery,160875023330
,382800,GnBS eco,KOSDAQ,Machinery,160225715860
,068790,DMS,KOSDAQ,Machinery,154810284300
,109740,DSK,KOSDAQ,Machinery,154262340000
,168360,PEMTRON,KOSDAQ,Machinery,153701410480
,259630,mplus,KOSDAQ,Machinery,153530025000
,210540,DY POWER,KOSPI,Machinery,152706821640
,011700,HanshinMach,KOSPI,Machinery,152659140455
,017370,WooshinSystems,KOSPI,Machinery,149992102260
,389500,SBB TECH,KOSDAQ,Machinery,147580205600
,099440,SMEC,KOSDAQ,Machinery,147290822040
,195990,Abpro Bio,KOSDAQ,Machinery,142344860500
,060310,3S KOREA,KOSDAQ,Machinery,138439379820
,419080,ENJET,KOSDAQ,Machinery,135890195640
,159010,ASFLOW,KOSDAQ,Machinery,133214042610
,018000,UNISON,KOSDAQ,Machinery,132524078233
,145210,Dynamic Design,KOSPI,Machinery,132353361450
,251630,V-ONE TECH,KOSDAQ,Machinery,132007096080
,017550,SoosanHvyInd,KOSPI,Machinery,128854203450
,015590,Kib plug energy,KOSPI,Machinery,127022107584
,340930,YET,KOSDAQ,Machinery,123991131250
,083500,FNS TECH,KOSDAQ,Machinery,123404639580
,120030,CHOSUN WELDING,KOSPI,Machinery,122369442300
,041440,HYUNDAI EVERDIGM,KOSDAQ,Machinery,120574303120
,452190,HBL,KOSDAQ,Machinery,119021177150
,012600,CHUNGHO ICT,KOSPI,Machinery,116119947330
,306620,Neontech,KOSDAQ,Machinery,115928573670
,086670,BMT,KOSDAQ,Machinery,112878402380
,302430,INNOMETRY,KOSDAQ,Machinery,112196903280
,382480,G.I.Tech,KOSDAQ,Machinery,107444992200
,160600,EQUIPMENTS CELL,KOSDAQ,Machinery,106895911200
,105740,DK-Lok,KOSDAQ,Machinery,105119909550
,007820,SMC,KOSDAQ,Machinery,103775840280
,088130,DONG A ELTEK,KOSDAQ,Machinery,103430498600
,101170,WOORIM PTS,KOSDAQ,Machinery,101655000000
,226440,HANSONGNEOTECH,KOSDAQ,Machinery,100580954580
,065130,TOP ENG,KOSDAQ,Machinery,99358095960
,043220,TS Nexgen,KOSDAQ,Machinery,98038707738
,105760,POSBANK,KOSDAQ,Machinery,97671263400
,452160,JNB,KOSDAQ,Machinery,96175270000
,126880,JNK Global,KOSDAQ,Machinery,95372151330
,320000,WINTEC,KOSDAQ,Machinery,95085620720
,317830,SPSystems,KOSDAQ,Machinery,94270907500
,071670,A-Tech,KOSDAQ,Machinery,88700000000
,036090,WIZIT,KOSDAQ,Machinery,88320643864
,039610,HS VALVE,KOSDAQ,Machinery,88280192000
,417970,Model Solution,KOSDAQ,Machinery,87059087000
,123840,NUON,KOSDAQ,Machinery,86935392099
,092440,KISHIN,KOSPI,Machinery,86870000000
,217500,RUSSELL,KOSDAQ,Machinery,86369580000
,254120,XAVIS,KOSDAQ,Machinery,85496870600
,008830,DaedongGear,KOSDAQ,Machinery,82685184000
,101000,SSII,KOSDAQ,Machinery,82006963680
,085310,NK,KOSPI,Machinery,81742985744
,019990,ENERTORK,KOSDAQ,Machinery,80682847760
,033540,Paratech,KOSDAQ,Machinery,79843498245
,222160,NPX,KOSDAQ,Machinery,79551289560
,080000,SNU,KOSDAQ,Machinery,79114215350
,084180,Soosung Webtoon,KOSDAQ,Machinery,76238336977
,010660,HWACHEON,KOSPI,Machinery,74140000000
,317850,DAEMO,KOSDAQ,Machinery,73171651800
,051490,NARA M&D,KOSDAQ,Machinery,70645000000
,044060,JOKWANG ILI,KOSDAQ,Machinery,70075958688
,004450,SamhwaCrown&Closure,KOSPI,Machinery,69263284850
,043340,Essen Tech,KOSDAQ,Machinery,67925000000
,010240,HEUNGKUK,KOSDAQ,Machinery,67158693200
,000850,HMT,KOSPI,Machinery,66330000000
,137080,NARAE NANOTECH CORP.,KOSDAQ,Machinery,66024749340
,119650,KC COTTRELL,KOSPI,Machinery,64624326305
,129920,Daesung Hi-Tech,KOSDAQ,Machinery,64460749100
,227950,N2TECH,KOSDAQ,Machinery,64009677540
,058730,DASCO,KOSPI,Machinery,63427997070
,100660,SMI,KOSDAQ,Machinery,61803000000
,050860,ASIA TECHNOLOGY,KOSDAQ,Machinery,58725000000
,256150,HDCTECH,KOSDAQ,Machinery,58009450000
,068330,"ilShinbiobase Co., Ltd.",KOSDAQ,Machinery,57436765860
,013810,Speco,KOSDAQ,Machinery,55470953950
,091090,SEWON E&C,KOSPI,Machinery,54838923850
,048770,TPC,KOSDAQ,Machinery,53137699535
,049800,WOOJIN PLAIMM,KOSPI,Machinery,52200000000
,012200,KeyangElecMach,KOSPI,Machinery,48783309568
,290520,SHINDO,KOSDAQ,Machinery,46593383850
,019770,SEOYON TOPMETAL,KOSDAQ,Machinery,45726250000
,006570,DaelimTrdg,KOSPI,Machinery,45522750000
,009310,Charm Engineering,KOSPI,Machinery,44385660137
,054300,Panstar Enterprise,KOSDAQ,Machinery,41397283110
,045520,Clean & Science,KOSDAQ,Machinery,40430000000
,089140,NEXTURNBIO,KOSDAQ,Machinery,37740387315
,196490,DAT,KOSDAQ,Machinery,34390100080
,058530,PANACEA,KOSDAQ,Machinery,32527053360
,138360,Hyupjin,KOSDAQ,Machinery,31808413296
,103230,S&W Corp.,KOSDAQ,Machinery,30924000000
,044780,HK,KOSDAQ,Machinery,26407758049
,025890,HankookSteel,KOSPI,Machinery,24314906850
,079950,INVENIA,KOSDAQ,Machinery,21413600000
,101680,HNK,KOSDAQ,Machinery,20169600000
,012205,KeyangElecMach(1P),KOSPI,Machinery,4980276540
,137310,SD Biosensor,KOSPI,Medical & Precision Machines,1326928582980
,145720,DENTIUM,KOSPI,Medical & Precision Machines,1216464417000
,281820,KCTECH,KOSPI,Medical & Precision Machines,909563841600
,003160,DI,KOSPI,Medical & Precision Machines,592885000000
,029460,KC,KOSPI,Medical & Precision Machines,284634924000
,105840,WOOJIN,KOSPI,Medical & Precision Machines,194496985980
,372910,Hancom Lifecare,KOSPI,Medical & Precision Machines,158020858260
,025560,Mirae,KOSPI,Medical & Precision Machines,63141772750
,214150,CLASSYS,KOSDAQ,Medical n Precision Machines,3366374699400
,140860,Park Systems,KOSDAQ,Medical n Precision Machines,1246586003300
,287410,Jeisys Medical,KOSDAQ,Medical n Precision Machines,980964467200
,336570,WONTECH,KOSDAQ,Medical n Precision Machines,719191982950
,335890,VIOL,KOSDAQ,Medical n Precision Machines,605222135000
,099190,i-SENS,KOSDAQ,Medical n Precision Machines,556891050950
,314930,BIODYNE,KOSDAQ,Medical n Precision Machines,457474263110
,043150,VATECH,KOSDAQ,Medical n Precision Machines,401064912000
,445680,Curiox Biosystems,KOSDAQ,Medical n Precision Machines,385480740600
,126700,HyVISION,KOSDAQ,Medical n Precision Machines,384012278400
,041830,InBody,KOSDAQ,Medical n Precision Machines,359199277500
,119610,INTEROJO,KOSDAQ,Medical n Precision Machines,329090302200
,294090,EOFlow,KOSDAQ,Medical n Precision Machines,319375213500
,039840,DIO,KOSDAQ,Medical n Precision Machines,317476282450
,100120,Vieworks,KOSDAQ,Medical n Precision Machines,291054271500
,179290,MITECH,KOSDAQ,Medical n Precision Machines,265398559600
,214680,DRTECH,KOSDAQ,Medical n Precision Machines,260993962320
,150840,IntroMedic,KOSDAQ,Medical n Precision Machines,244813584600
,452200,Mintech,KOSDAQ,Medical n Precision Machines,232400727000
,048870,Synergy Innovation,KOSDAQ,Medical n Precision Machines,206357318280
,228670,Ray,KOSDAQ,Medical n Precision Machines,185188356000
,370090,Furonteer,KOSDAQ,Medical n Precision Machines,183272992000
